timestamp,message,logStreamName
1781062164316,"#58 /var/www/html/vendor/laravel/framework/src/Illuminate/Pipeline/Pipeline.php(208): Illuminate\\Http\\Middleware\\HandleCors->handle(Object(Illuminate\\Http\\Request), Object(Closure))",ecs/watertrack-api/67cce732880b4e2a9394f9e0e008c032
1781062164316,#59 /var/www/html/vendor/laravel/framework/src/Illuminate/Http/Middleware/TrustProxies.php(58): Illuminate\\Pipeline\\Pipeline->Illuminate\\Pipeline\\{closure}(Object(Illuminate\\Http\\Request)),ecs/watertrack-api/67cce732880b4e2a9394f9e0e008c032
1781062164316,"#60 /var/www/html/vendor/laravel/framework/src/Illuminate/Pipeline/Pipeline.php(208): Illuminate\\Http\\Middleware\\TrustProxies->handle(Object(Illuminate\\Http\\Request), Object(Closure))",ecs/watertrack-api/67cce732880b4e2a9394f9e0e008c032
1781062164316,#61 /var/www/html/vendor/laravel/framework/src/Illuminate/Foundation/Http/Middleware/InvokeDeferredCallbacks.php(22): Illuminate\\Pipeline\\Pipeline->Illuminate\\Pipeline\\{closure}(Object(Illuminate\\Http\\Request)),ecs/watertrack-api/67cce732880b4e2a9394f9e0e008c032
1781062164316,"#62 /var/www/html/vendor/laravel/framework/src/Illuminate/Pipeline/Pipeline.php(208): Illuminate\\Foundation\\Http\\Middleware\\InvokeDeferredCallbacks->handle(Object(Illuminate\\Http\\Request), Object(Closure))",ecs/watertrack-api/67cce732880b4e2a9394f9e0e008c032
1781062164316,#63 /var/www/html/vendor/laravel/framework/src/Illuminate/Http/Middleware/ValidatePathEncoding.php(26): Illuminate\\Pipeline\\Pipeline->Illuminate\\Pipeline\\{closure}(Object(Illuminate\\Http\\Request)),ecs/watertrack-api/67cce732880b4e2a9394f9e0e008c032
1781062164316,"#64 /var/www/html/vendor/laravel/framework/src/Illuminate/Pipeline/Pipeline.php(208): Illuminate\\Http\\Middleware\\ValidatePathEncoding->handle(Object(Illuminate\\Http\\Request), Object(Closure))",ecs/watertrack-api/67cce732880b4e2a9394f9e0e008c032
1781062164316,#65 /var/www/html/vendor/laravel/framework/src/Illuminate/Pipeline/Pipeline.php(126): Illuminate\\Pipeline\\Pipeline->Illuminate\\Pipeline\\{closure}(Object(Illuminate\\Http\\Request)),ecs/watertrack-api/67cce732880b4e2a9394f9e0e008c032
1781062164316,#66 /var/www/html/vendor/laravel/framework/src/Illuminate/Foundation/Http/Kernel.php(175): Illuminate\\Pipeline\\Pipeline->then(Object(Closure)),ecs/watertrack-api/67cce732880b4e2a9394f9e0e008c032
1781062164316,#67 /var/www/html/vendor/laravel/framework/src/Illuminate/Foundation/Http/Kernel.php(144): Illuminate\\Foundation\\Http\\Kernel->sendRequestThroughRouter(Object(Illuminate\\Http\\Request)),ecs/watertrack-api/67cce732880b4e2a9394f9e0e008c032
1781062164316,#68 /var/www/html/vendor/laravel/framework/src/Illuminate/Foundation/Application.php(1219): Illuminate\\Foundation\\Http\\Kernel->handle(Object(Illuminate\\Http\\Request)),ecs/watertrack-api/67cce732880b4e2a9394f9e0e008c032
1781062164316,#69 /var/www/html/public/index.php(20): Illuminate\\Foundation\\Application->handleRequest(Object(Illuminate\\Http\\Request)),ecs/watertrack-api/67cce732880b4e2a9394f9e0e008c032
1781062164316,#70 {main},ecs/watertrack-api/67cce732880b4e2a9394f9e0e008c032
1781062164316,"""} ",ecs/watertrack-api/67cce732880b4e2a9394f9e0e008c032
1781062164317,"10.0.16.76 - - [10/Jun/2026:03:29:24 +0000] ""GET /health HTTP/1.1"" 500 1029 ""-"" ""ELB-HealthChecker/2.0""",ecs/watertrack-api/67cce732880b4e2a9394f9e0e008c032
1781062164318,"[2026-06-10 03:29:24] production.ERROR: Unsupported cipher or incorrect key length. Supported ciphers are: aes-128-cbc, aes-256-cbc, aes-128-gcm, aes-256-gcm. {""exception"":""[object] (RuntimeException(code: 0): Unsupported cipher or incorrect key length. Supported ciphers are: aes-128-cbc, aes-256-cbc, aes-128-gcm, aes-256-gcm. at /var/www/html/vendor/laravel/framework/src/Illuminate/Encryption/Encrypter.php:61)",ecs/watertrack-api/67cce732880b4e2a9394f9e0e008c032
1781062164318,[stacktrace],ecs/watertrack-api/67cce732880b4e2a9394f9e0e008c032
1781062164318,"#0 /var/www/html/vendor/laravel/framework/src/Illuminate/Encryption/EncryptionServiceProvider.php(32): Illuminate\\Encryption\\Encrypter->__construct('qoy3zxMg4nRz+qd...', 'AES-256-CBC')",ecs/watertrack-api/67cce732880b4e2a9394f9e0e008c032
1781062164318,"#1 /var/www/html/vendor/laravel/framework/src/Illuminate/Container/Container.php(1036): Illuminate\\Encryption\\EncryptionServiceProvider->Illuminate\\Encryption\\{closure}(Object(Illuminate\\Foundation\\Application), Array)",ecs/watertrack-api/67cce732880b4e2a9394f9e0e008c032
1781062164318,#2 /var/www/html/vendor/laravel/framework/src/Illuminate/Container/Container.php(916): Illuminate\\Container\\Container->build(Object(Closure)),ecs/watertrack-api/67cce732880b4e2a9394f9e0e008c032
1781062164318,"#3 /var/www/html/vendor/laravel/framework/src/Illuminate/Foundation/Application.php(1077): Illuminate\\Container\\Container->resolve('encrypter', Array, true)",ecs/watertrack-api/67cce732880b4e2a9394f9e0e008c032
1781062164318,"#4 /var/www/html/vendor/laravel/framework/src/Illuminate/Container/Container.php(847): Illuminate\\Foundation\\Application->resolve('encrypter', Array)",ecs/watertrack-api/67cce732880b4e2a9394f9e0e008c032
1781062164318,"#5 /var/www/html/vendor/laravel/framework/src/Illuminate/Foundation/Application.php(1057): Illuminate\\Container\\Container->make('encrypter', Array)",ecs/watertrack-api/67cce732880b4e2a9394f9e0e008c032
1781062164318,#6 /var/www/html/vendor/laravel/framework/src/Illuminate/Container/Container.php(1228): Illuminate\\Foundation\\Application->make('encrypter'),ecs/watertrack-api/67cce732880b4e2a9394f9e0e008c032
1781062164318,#7 /var/www/html/vendor/laravel/framework/src/Illuminate/Container/Container.php(1127): Illuminate\\Container\\Container->resolveClass(Object(ReflectionParameter)),ecs/watertrack-api/67cce732880b4e2a9394f9e0e008c032
1781062164318,#8 /var/www/html/vendor/laravel/framework/src/Illuminate/Container/Container.php(1078): Illuminate\\Container\\Container->resolveDependencies(Array),ecs/watertrack-api/67cce732880b4e2a9394f9e0e008c032
1781062164318,#9 /var/www/html/vendor/laravel/framework/src/Illuminate/Container/Container.php(916): Illuminate\\Container\\Container->build('Illuminate\\\\Cook...'),ecs/watertrack-api/67cce732880b4e2a9394f9e0e008c032
1781062164318,"#10 /var/www/html/vendor/laravel/framework/src/Illuminate/Foundation/Application.php(1077): Illuminate\\Container\\Container->resolve('Illuminate\\\\Cook...', Array, true)",ecs/watertrack-api/67cce732880b4e2a9394f9e0e008c032
1781062164318,"#11 /var/www/html/vendor/laravel/framework/src/Illuminate/Container/Container.php(847): Illuminate\\Foundation\\Application->resolve('Illuminate\\\\Cook...', Array)",ecs/watertrack-api/67cce732880b4e2a9394f9e0e008c032
1781062164318,"#12 /var/www/html/vendor/laravel/framework/src/Illuminate/Foundation/Application.php(1057): Illuminate\\Container\\Container->make('Illuminate\\\\Cook...', Array)",ecs/watertrack-api/67cce732880b4e2a9394f9e0e008c032
1781062164318,#13 /var/www/html/vendor/laravel/framework/src/Illuminate/Foundation/Http/Kernel.php(257): Illuminate\\Foundation\\Application->make('Illuminate\\\\Cook...'),ecs/watertrack-api/67cce732880b4e2a9394f9e0e008c032
1781062164318,"#14 /var/www/html/vendor/laravel/framework/src/Illuminate/Foundation/Http/Kernel.php(215): Illuminate\\Foundation\\Http\\Kernel->terminateMiddleware(Object(Illuminate\\Http\\Request), Object(Illuminate\\Http\\Response))",ecs/watertrack-api/67cce732880b4e2a9394f9e0e008c032
1781062164318,"#15 /var/www/html/vendor/laravel/framework/src/Illuminate/Foundation/Application.php(1221): Illuminate\\Foundation\\Http\\Kernel->terminate(Object(Illuminate\\Http\\Request), Object(Illuminate\\Http\\Response))",ecs/watertrack-api/67cce732880b4e2a9394f9e0e008c032
1781062164318,#16 /var/www/html/public/index.php(20): Illuminate\\Foundation\\Application->handleRequest(Object(Illuminate\\Http\\Request)),ecs/watertrack-api/67cce732880b4e2a9394f9e0e008c032
1781062164318,#17 {main},ecs/watertrack-api/67cce732880b4e2a9394f9e0e008c032
1781062164318,"""} ",ecs/watertrack-api/67cce732880b4e2a9394f9e0e008c032
1781062164318,"[2026-06-10 03:29:24] production.ERROR: Unsupported cipher or incorrect key length. Supported ciphers are: aes-128-cbc, aes-256-cbc, aes-128-gcm, aes-256-gcm. {""exception"":""[object] (RuntimeException(code: 0): Unsupported cipher or incorrect key length. Supported ciphers are: aes-128-cbc, aes-256-cbc, aes-128-gcm, aes-256-gcm. at /var/www/html/vendor/laravel/framework/src/Illuminate/Encryption/Encrypter.php:61)",ecs/watertrack-api/67cce732880b4e2a9394f9e0e008c032
1781062164318,[stacktrace],ecs/watertrack-api/67cce732880b4e2a9394f9e0e008c032
1781062164318,"#0 /var/www/html/vendor/laravel/framework/src/Illuminate/Encryption/EncryptionServiceProvider.php(32): Illuminate\\Encryption\\Encrypter->__construct('qoy3zxMg4nRz+qd...', 'AES-256-CBC')",ecs/watertrack-api/67cce732880b4e2a9394f9e0e008c032
1781062164318,"#1 /var/www/html/vendor/laravel/framework/src/Illuminate/Container/Container.php(1036): Illuminate\\Encryption\\EncryptionServiceProvider->Illuminate\\Encryption\\{closure}(Object(Illuminate\\Foundation\\Application), Array)",ecs/watertrack-api/67cce732880b4e2a9394f9e0e008c032
1781062164318,#2 /var/www/html/vendor/laravel/framework/src/Illuminate/Container/Container.php(916): Illuminate\\Container\\Container->build(Object(Closure)),ecs/watertrack-api/67cce732880b4e2a9394f9e0e008c032
1781062164318,"#3 /var/www/html/vendor/laravel/framework/src/Illuminate/Foundation/Application.php(1077): Illuminate\\Container\\Container->resolve('encrypter', Array, true)",ecs/watertrack-api/67cce732880b4e2a9394f9e0e008c032
1781062164318,"#4 /var/www/html/vendor/laravel/framework/src/Illuminate/Container/Container.php(847): Illuminate\\Foundation\\Application->resolve('encrypter', Array)",ecs/watertrack-api/67cce732880b4e2a9394f9e0e008c032
1781062164318,"#5 /var/www/html/vendor/laravel/framework/src/Illuminate/Foundation/Application.php(1057): Illuminate\\Container\\Container->make('encrypter', Array)",ecs/watertrack-api/67cce732880b4e2a9394f9e0e008c032
1781062164318,#6 /var/www/html/vendor/laravel/framework/src/Illuminate/Container/Container.php(1679): Illuminate\\Foundation\\Application->make('encrypter'),ecs/watertrack-api/67cce732880b4e2a9394f9e0e008c032
1781062164318,#7 /var/www/html/vendor/laravel/framework/src/Illuminate/Session/SessionManager.php(213): Illuminate\\Container\\Container->offsetGet('encrypter'),ecs/watertrack-api/67cce732880b4e2a9394f9e0e008c032
1781062164318,#8 /var/www/html/vendor/laravel/framework/src/Illuminate/Session/SessionManager.php(193): Illuminate\\Session\\SessionManager->buildEncryptedSession(Object(Illuminate\\Session\\CacheBasedSessionHandler)),ecs/watertrack-api/67cce732880b4e2a9394f9e0e008c032
1781062164318,#9 /var/www/html/vendor/laravel/framework/src/Illuminate/Session/SessionManager.php(144): Illuminate\\Session\\SessionManager->buildSession(Object(Illuminate\\Session\\CacheBasedSessionHandler)),ecs/watertrack-api/67cce732880b4e2a9394f9e0e008c032
1781062164318,#10 /var/www/html/vendor/laravel/framework/src/Illuminate/Support/Manager.php(101): Illuminate\\Session\\SessionManager->createRedisDriver(),ecs/watertrack-api/67cce732880b4e2a9394f9e0e008c032
1781062164318,#11 /var/www/html/vendor/laravel/framework/src/Illuminate/Support/Manager.php(78): Illuminate\\Support\\Manager->createDriver('redis'),ecs/watertrack-api/67cce732880b4e2a9394f9e0e008c032
1781062164318,#12 /var/www/html/vendor/laravel/framework/src/Illuminate/Session/SessionServiceProvider.php(52): Illuminate\\Support\\Manager->driver(),ecs/watertrack-api/67cce732880b4e2a9394f9e0e008c032
1781062164318,"#13 /var/www/html/vendor/laravel/framework/src/Illuminate/Container/Container.php(1036): Illuminate\\Session\\SessionServiceProvider->Illuminate\\Session\\{closure}(Object(Illuminate\\Foundation\\Application), Array)",ecs/watertrack-api/67cce732880b4e2a9394f9e0e008c032
1781062164318,#14 /var/www/html/vendor/laravel/framework/src/Illuminate/Container/Container.php(916): Illuminate\\Container\\Container->build(Object(Closure)),ecs/watertrack-api/67cce732880b4e2a9394f9e0e008c032
1781062164318,"#15 /var/www/html/vendor/laravel/framework/src/Illuminate/Foundation/Application.php(1077): Illuminate\\Container\\Container->resolve('session.store', Array, true)",ecs/watertrack-api/67cce732880b4e2a9394f9e0e008c032
1781062164318,"#16 /var/www/html/vendor/laravel/framework/src/Illuminate/Container/Container.php(847): Illuminate\\Foundation\\Application->resolve('session.store', Array)",ecs/watertrack-api/67cce732880b4e2a9394f9e0e008c032
1781062164318,"#17 /var/www/html/vendor/laravel/framework/src/Illuminate/Foundation/Application.php(1057): Illuminate\\Container\\Container->make('session.store', Array)",ecs/watertrack-api/67cce732880b4e2a9394f9e0e008c032
1781062164318,#18 /var/www/html/vendor/laravel/framework/src/Illuminate/Container/Container.php(1679): Illuminate\\Foundation\\Application->make('session.store'),ecs/watertrack-api/67cce732880b4e2a9394f9e0e008c032
1781062164318,#19 /var/www/html/vendor/laravel/framework/src/Illuminate/Routing/RoutingServiceProvider.php(121): Illuminate\\Container\\Container->offsetGet('session.store'),ecs/watertrack-api/67cce732880b4e2a9394f9e0e008c032
1781062164318,"#20 /var/www/html/vendor/laravel/framework/src/Illuminate/Container/Container.php(1036): Illuminate\\Routing\\RoutingServiceProvider->Illuminate\\Routing\\{closure}(Object(Illuminate\\Foundation\\Application), Array)",ecs/watertrack-api/67cce732880b4e2a9394f9e0e008c032
1781062164318,#21 /var/www/html/vendor/laravel/framework/src/Illuminate/Container/Container.php(916): Illuminate\\Container\\Container->build(Object(Closure)),ecs/watertrack-api/67cce732880b4e2a9394f9e0e008c032
1781062164318,"#22 /var/www/html/vendor/laravel/framework/src/Illuminate/Foundation/Application.php(1077): Illuminate\\Container\\Container->resolve('redirect', Array, true)",ecs/watertrack-api/67cce732880b4e2a9394f9e0e008c032
1781062164318,"#23 /var/www/html/vendor/laravel/framework/src/Illuminate/Container/Container.php(847): Illuminate\\Foundation\\Application->resolve('redirect', Array)",ecs/watertrack-api/67cce732880b4e2a9394f9e0e008c032
1781062164318,"#24 /var/www/html/vendor/laravel/framework/src/Illuminate/Foundation/Application.php(1057): Illuminate\\Container\\Container->make('redirect', Array)",ecs/watertrack-api/67cce732880b4e2a9394f9e0e008c032
1781062164318,#25 /var/www/html/vendor/laravel/framework/src/Illuminate/Container/Container.php(1679): Illuminate\\Foundation\\Application->make('redirect'),ecs/watertrack-api/67cce732880b4e2a9394f9e0e008c032
1781062164318,#26 /var/www/html/vendor/laravel/framework/src/Illuminate/Routing/RoutingServiceProvider.php(177): Illuminate\\Container\\Container->offsetGet('redirect'),ecs/watertrack-api/67cce732880b4e2a9394f9e0e008c032
1781062164318,"#27 /var/www/html/vendor/laravel/framework/src/Illuminate/Container/Container.php(1036): Illuminate\\Routing\\RoutingServiceProvider->Illuminate\\Routing\\{closure}(Object(Illuminate\\Foundation\\Application), Array)",ecs/watertrack-api/67cce732880b4e2a9394f9e0e008c032
1781062164318,#28 /var/www/html/vendor/laravel/framework/src/Illuminate/Container/Container.php(916): Illuminate\\Container\\Container->build(Object(Closure)),ecs/watertrack-api/67cce732880b4e2a9394f9e0e008c032
1781062164318,"#29 /var/www/html/vendor/laravel/framework/src/Illuminate/Foundation/Application.php(1077): Illuminate\\Container\\Container->resolve('Illuminate\\\\Cont...', Array, true)",ecs/watertrack-api/67cce732880b4e2a9394f9e0e008c032
1781062164318,"#30 /var/www/html/vendor/laravel/framework/src/Illuminate/Container/Container.php(847): Illuminate\\Foundation\\Application->resolve('Illuminate\\\\Cont...', Array)",ecs/watertrack-api/67cce732880b4e2a9394f9e0e008c032
1781062164318,"#31 /var/www/html/vendor/laravel/framework/src/Illuminate/Foundation/Application.php(1057): Illuminate\\Container\\Container->make('Illuminate\\\\Cont...', Array)",ecs/watertrack-api/67cce732880b4e2a9394f9e0e008c032
1781062164318,"#32 /var/www/html/vendor/laravel/framework/src/Illuminate/Foundation/helpers.php(126): Illuminate\\Foundation\\Application->make('Illuminate\\\\Cont...', Array)",ecs/watertrack-api/67cce732880b4e2a9394f9e0e008c032
1781062164318,#33 /var/www/html/vendor/laravel/framework/src/Illuminate/Foundation/helpers.php(864): app('Illuminate\\\\Cont...'),ecs/watertrack-api/67cce732880b4e2a9394f9e0e008c032
1781062164318,#34 /var/www/html/vendor/laravel/framework/src/Illuminate/Foundation/Exceptions/Handler.php(927): response(),ecs/watertrack-api/67cce732880b4e2a9394f9e0e008c032
1781062164318,#35 /var/www/html/vendor/laravel/framework/src/Illuminate/Foundation/Exceptions/Handler.php(848): Illuminate\\Foundation\\Exceptions\\Handler->renderHttpException(Object(Symfony\\Component\\HttpKernel\\Exception\\HttpException)),ecs/watertrack-api/67cce732880b4e2a9394f9e0e008c032
1781062164318,"#36 /var/www/html/vendor/laravel/framework/src/Illuminate/Foundation/Exceptions/Handler.php(739): Illuminate\\Foundation\\Exceptions\\Handler->prepareResponse(Object(Illuminate\\Http\\Request), Object(Symfony\\Component\\HttpKernel\\Exception\\HttpException))",ecs/watertrack-api/67cce732880b4e2a9394f9e0e008c032
1781062164318,"#37 /var/www/html/vendor/laravel/framework/src/Illuminate/Foundation/Exceptions/Handler.php(627): Illuminate\\Foundation\\Exceptions\\Handler->renderExceptionResponse(Object(Illuminate\\Http\\Request), Object(RuntimeException))",ecs/watertrack-api/67cce732880b4e2a9394f9e0e008c032
1781062164318,"#38 /var/www/html/vendor/laravel/framework/src/Illuminate/Foundation/Bootstrap/HandleExceptions.php(219): Illuminate\\Foundation\\Exceptions\\Handler->render(Object(Illuminate\\Http\\Request), Object(RuntimeException))",ecs/watertrack-api/67cce732880b4e2a9394f9e0e008c032
1781062164318,#39 /var/www/html/vendor/laravel/framework/src/Illuminate/Foundation/Bootstrap/HandleExceptions.php(196): Illuminate\\Foundation\\Bootstrap\\HandleExceptions->renderHttpResponse(Object(RuntimeException)),ecs/watertrack-api/67cce732880b4e2a9394f9e0e008c032
1781062164318,#40 /var/www/html/vendor/laravel/framework/src/Illuminate/Foundation/Bootstrap/HandleExceptions.php(256): Illuminate\\Foundation\\Bootstrap\\HandleExceptions->handleException(Object(RuntimeException)),ecs/watertrack-api/67cce732880b4e2a9394f9e0e008c032
1781062164318,#41 [internal function]: Illuminate\\Foundation\\Bootstrap\\HandleExceptions->Illuminate\\Foundation\\Bootstrap\\{closure}(Object(RuntimeException)),ecs/watertrack-api/67cce732880b4e2a9394f9e0e008c032
1781062164318,#42 {main},ecs/watertrack-api/67cce732880b4e2a9394f9e0e008c032
1781062164318,"""} ",ecs/watertrack-api/67cce732880b4e2a9394f9e0e008c032
1781062164319,"127.0.0.1 -  10/Jun/2026:03:29:24 +0000 ""GET /index.php"" 500",ecs/watertrack-api/67cce732880b4e2a9394f9e0e008c032
1781062164342,"[2026-06-10 03:29:24] production.ERROR: Unsupported cipher or incorrect key length. Supported ciphers are: aes-128-cbc, aes-256-cbc, aes-128-gcm, aes-256-gcm. {""exception"":""[object] (RuntimeException(code: 0): Unsupported cipher or incorrect key length. Supported ciphers are: aes-128-cbc, aes-256-cbc, aes-128-gcm, aes-256-gcm. at /var/www/html/vendor/laravel/framework/src/Illuminate/Encryption/Encrypter.php:61)",ecs/watertrack-api/67cce732880b4e2a9394f9e0e008c032
1781062164342,[stacktrace],ecs/watertrack-api/67cce732880b4e2a9394f9e0e008c032
1781062164342,"#0 /var/www/html/vendor/laravel/framework/src/Illuminate/Encryption/EncryptionServiceProvider.php(32): Illuminate\\Encryption\\Encrypter->__construct('qoy3zxMg4nRz+qd...', 'AES-256-CBC')",ecs/watertrack-api/67cce732880b4e2a9394f9e0e008c032
1781062164342,"#1 /var/www/html/vendor/laravel/framework/src/Illuminate/Container/Container.php(1036): Illuminate\\Encryption\\EncryptionServiceProvider->Illuminate\\Encryption\\{closure}(Object(Illuminate\\Foundation\\Application), Array)",ecs/watertrack-api/67cce732880b4e2a9394f9e0e008c032
1781062164342,#2 /var/www/html/vendor/laravel/framework/src/Illuminate/Container/Container.php(916): Illuminate\\Container\\Container->build(Object(Closure)),ecs/watertrack-api/67cce732880b4e2a9394f9e0e008c032
1781062164342,"#3 /var/www/html/vendor/laravel/framework/src/Illuminate/Foundation/Application.php(1077): Illuminate\\Container\\Container->resolve('encrypter', Array, true)",ecs/watertrack-api/67cce732880b4e2a9394f9e0e008c032
1781062164342,"#4 /var/www/html/vendor/laravel/framework/src/Illuminate/Container/Container.php(847): Illuminate\\Foundation\\Application->resolve('encrypter', Array)",ecs/watertrack-api/67cce732880b4e2a9394f9e0e008c032
1781062164342,"#5 /var/www/html/vendor/laravel/framework/src/Illuminate/Foundation/Application.php(1057): Illuminate\\Container\\Container->make('encrypter', Array)",ecs/watertrack-api/67cce732880b4e2a9394f9e0e008c032
1781062164342,#6 /var/www/html/vendor/laravel/framework/src/Illuminate/Container/Container.php(1228): Illuminate\\Foundation\\Application->make('encrypter'),ecs/watertrack-api/67cce732880b4e2a9394f9e0e008c032
